time,cr
8,CR3A
15,CR3A
7,CR3A
8,CR3A
7,CR3A
11,CR3A
7,CR3A
9,CR3A
15,CR3A
8,CR3A
10,CR3A
11,CR3A
8,CR3A
13,CR3A
14,CR3A
11,CR3A
16,CR3A
8,CR3A
16,CR3A
7,CR3A
9,CR3A
11,CR3A
10,CR3A
12,CR3A
8,CR3A
13,CR3A
6,CR3A
14,CR3A
9,CR3A
11,CR3A
11,CR3A
11,CR3A
7,CR3A
10,CR3A
13,CR3A
13,CR3A
8,CR3A
7,CR3A
9,CR3A
7,CR3A
20,CR3A
12,CR3A
11,CR3A
8,CR3A
6,CR3A
17,CR3A
13,CR3A
7,CR3A
7,CR3A
12,CR3A
27,CR3A
7,CR3A
7,CR3A
9,CR3A
8,CR3A
6,CR3A
7,CR3A
9,CR3A
12,CR3A
9,CR3A
7,CR3A
7,CR3A
11,CR3A
14,CR3A
20,CR3A
13,CR3A
13,CR3A
9,CR3A
13,CR3A
7,CR3A
6,CR3A
13,CR3A
16,CR3A
59,CR3A
23,CR3A
13,CR3A
16,CR3A
12,CR3A
17,CR3A
10,CR3A
12,CR3A
6,CR3A
12,CR3A
6,CR3A
8,CR3A
11,CR3A
48,CR3A
11,CR3A
10,CR3A
7,CR3A
6,CR3A
7,CR3A
6,CR3A
6,CR3A
6,CR3A
7,CR3A
10,CR3A
7,CR3A
8,CR3A
11,CR3A
7,CR3A
12,CR3A
7,CR3A
7,CR3A
7,CR3A
12,CR3A
9,CR3A
12,CR3A
13,CR3A
7,CR3A
12,CR3A
6,CR3A
8,CR3A
8,CR3A
13,CR3A
12,CR3A
11,CR3A
11,CR3A
6,CR3A
7,CR3A
7,CR3A
7,CR3A
11,CR3A
13,CR3A
13,CR3A
12,CR3A
7,CR3A
7,CR3A
6,CR3A
12,CR3A
7,CR3A
8,CR3A
17,CR3A
7,CR3A
7,CR3A
7,CR3A
9,CR3A
14,CR3A
7,CR3A
14,CR3A
6,CR3A
6,CR3A
7,CR3A
8,CR3A
7,CR3A
11,CR3A
8,CR3A
13,CR3A
24,CR3A
10,CR3A
6,CR3A
7,CR3A
12,CR3A
6,CR3A
11,CR3A
7,CR3A
10,CR3A
7,CR3A
7,CR3A
12,CR3A
11,CR3A
10,CR3A
8,CR3A
22,CR3A
6,CR3A
21,CR3A
20,CR3A
7,CR3A
7,CR3A
13,CR3A
6,CR3A
10,CR3A
6,CR3A
10,CR3A
8,CR3A
8,CR3A
6,CR3A
13,CR3A
7,CR3A
7,CR3A
8,CR3A
14,CR3A
6,CR3A
9,CR3A
7,CR3A
7,CR3A
7,CR3A
10,CR3A
6,CR3A
7,CR3A
9,CR3A
6,CR3A
9,CR3A
9,CR3A
8,CR3A
8,CR3A
6,CR3A
8,CR3A
13,CR3A
5,CR3A
6,CR3A
9,CR3A
30,CR3A
10,CR3A
8,CR3A
10,CR3A
10,CR3A
20,CR3A
13,CR3A
10,CR3A
14,CR3A
10,CR3A
13,CR3A
7,CR3A
13,CR3A
8,CR3A
9,CR3A
19,CR3A
8,CR3A
8,CR3A
13,CR3A
8,CR3A
13,CR3A
7,CR3A
9,CR3A
7,CR3A
12,CR3A
11,CR3A
9,CR3A
8,CR3A
10,CR3A
8,CR3A
8,CR3A
8,CR3A
10,CR3A
9,CR3A
8,CR3A
10,CR3A
8,CR3A
7,CR3A
14,CR3A
9,CR3A
15,CR3A
13,CR3A
7,CR3A
8,CR3A
9,CR3A
7,CR3A
11,CR3A
11,CR3A
9,CR3A
8,CR3A
7,CR3A
9,CR3A
7,CR3A
11,CR3A
11,CR3A
7,CR3A
7,CR3A
9,CR3A
8,CR3A
10,CR3A
6,CR3A
12,CR3A
24,CR3A
10,CR3A
10,CR3A
14,CR3A
6,CR3A
7,CR3A
13,CR3A
8,CR3A
10,CR3A
10,CR3A
8,CR3A
9,CR3A
6,CR3A
7,CR3A
7,CR3A
7,CR3A
8,CR3A
12,CR3A
7,CR3A
9,CR3A
9,CR3A
7,CR3A
10,CR3A
9,CR3A
9,CR3A
8,CR3A
9,CR3A
9,CR3A
7,CR3A
9,CR3A
17,CR3A
7,CR3A
7,CR3A
10,CR3A
13,CR3A
8,CR3A
7,CR3A
11,CR3A
8,CR3A
19,CR3A
9,CR3A
9,CR3A
9,CR3A
8,CR3A
9,CR3A
8,CR3A
9,CR3A
14,CR3A
8,CR3A
8,CR3A
16,CR3A
8,CR3A
12,CR3A
8,CR3A
13,CR3A
10,CR3A
10,CR3A
7,CR3A
8,CR3A
9,CR3A
9,CR3A
8,CR3A
9,CR3A
9,CR3A
9,CR3A
11,CR3A
9,CR3A
10,CR3A
24,CR3A
10,CR3A
7,CR3A
9,CR3A
9,CR3A
11,CR3A
8,CR3A
20,CR3A
8,CR3A
7,CR3A
8,CR3A
7,CR3A
8,CR3A
7,CR3A
8,CR3A
9,CR3A
8,CR3A
9,CR3A
12,CR3A
13,CR3A
10,CR3A
12,CR3A
13,CR3A
9,CR3A
12,CR3A
7,CR3A
9,CR3A
10,CR3A
13,CR3A
6,CR3A
10,CR3A
10,CR3A
7,CR3A
13,CR3A
10,CR3A
7,CR3A
12,CR3A
7,CR3A
12,CR3A
7,CR3A
7,CR3A
12,CR3A
6,CR3A
7,CR3A
7,CR3A
9,CR3A
6,CR3A
9,CR3A
8,CR3A
11,CR3A
6,CR3A
11,CR3A
8,CR3A
8,CR3A
8,CR3A
8,CR3A
10,CR3A
6,CR3A
6,CR3A
9,CR3A
14,CR3A
6,CR3A
10,CR3A
8,CR3A
10,CR3A
8,CR3A
15,CR3A
13,CR3A
8,CR3A
7,CR3A
10,CR3A
8,CR3A
6,CR3A
7,CR3A
9,CR3A
12,CR3A
8,CR3A
13,CR3A
13,CR3A
7,CR3A
8,CR3A
9,CR3A
10,CR3A
7,CR3A
9,CR3A
11,CR3A
8,CR3A
8,CR3A
7,CR3A
8,CR3A
17,CR3A
7,CR3A
9,CR3A
6,CR3A
8,CR3A
7,CR3A
8,CR3A
10,CR3A
11,CR3A
9,CR3A
11,CR3A
6,CR3A
10,CR3A
6,CR3A
7,CR3A
7,CR3A
11,CR3A
8,CR3A
11,CR3A
8,CR3A
10,CR3A
7,CR3A
6,CR3A
13,CR3A
7,CR3A
7,CR3A
6,CR3A
6,CR3A
7,CR3A
7,CR3A
10,CR3A
12,CR3A
9,CR3A
8,CR3A
8,CR3A
8,CR3A
7,CR3A
7,CR3A
8,CR3A
7,CR3A
17,CR3A
11,CR3A
13,CR3A
7,CR3A
7,CR3A
7,CR3A
8,CR3A
8,CR3A
7,CR3A
11,CR3A
8,CR3A
6,CR3A
10,CR3A
7,CR3A
6,CR3A
7,CR3A
7,CR3A
6,CR3A
7,CR3A
6,CR3A
8,CR3A
7,CR3A
10,CR3A
12,CR3A
15,CR3A
9,CR3A
9,CR3A
9,CR3A
17,CR3A
12,CR3A
7,CR3A
15,CR3A
15,CR3A
17,CR3A
7,CR3A
10,CR3A
7,CR3A
13,CR3A
17,CR3A
8,CR3A
13,CR3A
8,CR3A
6,CR3A
10,CR3A
7,CR3A
11,CR3A
7,CR3A
12,CR3A
8,CR3A
7,CR3A
8,CR3A
6,CR3A
7,CR3A
7,CR3A
12,CR3A
11,CR3A
7,CR3A
7,CR3A
17,CR3A
11,CR3A
15,CR3A
7,CR3A
7,CR3A
8,CR3A
10,CR3A
7,CR3A
13,CR3A
11,CR3A
7,CR3A
7,CR3A
7,CR3A
6,CR3A
12,CR3A
6,CR3A
11,CR3A
6,CR3A
9,CR3A
12,CR3A
10,CR3A
16,CR3A
10,CR3A
8,CR3A
7,CR3A
7,CR3A
8,CR3A
7,CR3A
8,CR3A
6,CR3A
7,CR3A
10,CR3A
8,CR3A
8,CR3A
6,CR3A
7,CR3A
13,CR3A
7,CR3A
8,CR3A
7,CR3A
6,CR3A
10,CR3A
6,CR3A
10,CR3A
9,CR3A
7,CR3A
8,CR3A
9,CR3A
7,CR3A
7,CR3A
8,CR3A
7,CR3A
16,CR3A
12,CR3A
9,CR3A
10,CR3A
14,CR3A
14,CR3A
21,CR3A
17,CR3A
10,CR3A
10,CR3A
13,CR3A
12,CR3A
9,CR3A
8,CR3A
9,CR3A
13,CR3A
9,CR3A
9,CR3A
9,CR3A
11,CR3A
11,CR3A
10,CR3A
10,CR3A
13,CR3A
10,CR3A
6,CR3A
14,CR3A
9,CR3A
8,CR3A
8,CR3A
6,CR3A
12,CR3A
8,CR3A
11,CR3A
10,CR3A
9,CR3A
13,CR3A
9,CR3A
12,CR3A
7,CR3A
9,CR3A
8,CR3A
12,CR3A
8,CR3A
9,CR3A
7,CR3A
8,CR3A
7,CR3A
14,CR3A
14,CR3A
10,CR3A
9,CR3A
9,CR3A
7,CR3A
11,CR3A
11,CR3A
9,CR3A
8,CR3A
6,CR3A
8,CR3A
7,CR3A
8,CR3A
11,CR3A
11,CR3A
8,CR3A
10,CR3A
7,CR3A
8,CR3A
11,CR3A
9,CR3A
10,CR3A
7,CR3A
7,CR3A
11,CR3A
14,CR3A
13,CR3A
18,CR3A
8,CR3A
11,CR3A
12,CR3A
7,CR3A
15,CR3A
10,CR3A
12,CR3A
8,CR3A
41,CR9A
64,CR9A
37,CR9A
88,CR9A
53,CR9A
57,CR9A
66,CR9A
45,CR9A
38,CR9A
34,CR9A
59,CR9A
56,CR9A
102,CR9A
59,CR9A
73,CR9A
78,CR9A
55,CR9A
79,CR9A
67,CR9A
50,CR9A
42,CR9A
41,CR9A
57,CR9A
60,CR9A
74,CR9A
73,CR9A
50,CR9A
49,CR9A
39,CR9A
43,CR9A
39,CR9A
50,CR9A
49,CR9A
60,CR9A
49,CR9A
56,CR9A
37,CR9A
60,CR9A
38,CR9A
43,CR9A
40,CR9A
75,CR9A
60,CR9A
48,CR9A
64,CR9A
69,CR9A
33,CR9A
41,CR9A
48,CR9A
68,CR9A
37,CR9A
72,CR9A
40,CR9A
50,CR9A
79,CR9A
37,CR9A
41,CR9A
79,CR9A
47,CR9A
65,CR9A
54,CR9A
48,CR9A
70,CR9A
46,CR9A
60,CR9A
44,CR9A
88,CR9A
52,CR9A
47,CR9A
46,CR9A
65,CR9A
74,CR9A
55,CR9A
47,CR9A
55,CR9A
51,CR9A
82,CR9A
62,CR9A
40,CR9A
82,CR9A
115,CR9A
56,CR9A
56,CR9A
54,CR9A
41,CR9A
42,CR9A
73,CR9A
61,CR9A
45,CR9A
63,CR9A
37,CR9A
61,CR9A
65,CR9A
49,CR9A
50,CR9A
51,CR9A
60,CR9A
77,CR9A
71,CR9A
45,CR9A
53,CR9A
86,CR9A
45,CR9A
56,CR9A
68,CR9A
57,CR9A
33,CR9A
97,CR9A
57,CR9A
68,CR9A
152,CR9A
41,CR9A
56,CR9A
48,CR9A
65,CR9A
53,CR9A
117,CR9A
40,CR9A
36,CR9A
143,CR9A
37,CR9A
55,CR9A
44,CR9A
94,CR9A
97,CR9A
89,CR9A
81,CR9A
95,CR9A
72,CR9A
47,CR9A
66,CR9A
62,CR9A
45,CR9A
103,CR9A
51,CR9A
75,CR9A
115,CR9A
103,CR9A
47,CR9A
44,CR9A
77,CR9A
90,CR9A
93,CR9A
123,CR9A
47,CR9A
98,CR9A
49,CR9A
42,CR9A
43,CR9A
47,CR9A
70,CR9A
53,CR9A
50,CR9A
110,CR9A
75,CR9A
135,CR9A
47,CR9A
45,CR9A
34,CR9A
80,CR9A
125,CR9A
125,CR9A
67,CR9A
44,CR9A
58,CR9A
43,CR9A
105,CR9A
68,CR9A
38,CR9A
49,CR9A
38,CR9A
76,CR9A
67,CR9A
44,CR9A
107,CR9A
45,CR9A
323,CR9A
68,CR9A
51,CR9A
40,CR9A
59,CR9A
100,CR9A
58,CR9A
39,CR9A
52,CR9A
67,CR9A
44,CR9A
44,CR9A
60,CR9A
59,CR9A
45,CR9A
45,CR9A
51,CR9A
54,CR9A
44,CR9A
56,CR9A
86,CR9A
51,CR9A
36,CR9A
70,CR9A
55,CR9A
42,CR9A
61,CR9A
48,CR9A
66,CR9A
52,CR9A
45,CR9A
37,CR9A
115,CR9A
55,CR9A
84,CR9A
43,CR9A
120,CR9A
103,CR9A
38,CR9A
52,CR9A
70,CR9A
42,CR9A
60,CR9A
33,CR9A
74,CR9A
51,CR9A
102,CR9A
62,CR9A
40,CR9A
49,CR9A
74,CR9A
49,CR9A
40,CR9A
89,CR9A
67,CR9A
43,CR9A
56,CR9A
199,CR9A
73,CR9A
108,CR9A
41,CR9A
43,CR9A
74,CR9A
69,CR9A
52,CR9A
48,CR9A
56,CR9A
65,CR9A
284,CR9A
52,CR9A
80,CR9A
63,CR9A
40,CR9A
46,CR9A
77,CR9A
58,CR9A
62,CR9A
53,CR9A
53,CR9A
41,CR9A
66,CR9A
71,CR9A
114,CR9A
48,CR9A
99,CR9A
71,CR9A
47,CR9A
79,CR9A
60,CR9A
60,CR9A
50,CR9A
53,CR9A
91,CR9A
44,CR9A
162,CR9A
69,CR9A
68,CR9A
50,CR9A
66,CR9A
42,CR9A
67,CR9A
46,CR9A
69,CR9A
79,CR9A
79,CR9A
37,CR9A
71,CR9A
61,CR9A
68,CR9A
53,CR9A
57,CR9A
42,CR9A
67,CR9A
61,CR9A
43,CR9A
43,CR9A
61,CR9A
51,CR9A
45,CR9A
103,CR9A
52,CR9A
61,CR9A
34,CR9A
41,CR9A
43,CR9A
45,CR9A
47,CR9A
56,CR9A
38,CR9A
118,CR9A
114,CR9A
54,CR9A
54,CR9A
96,CR9A
91,CR9A
48,CR9A
54,CR9A
36,CR9A
71,CR9A
50,CR9A
56,CR9A
63,CR9A
50,CR9A
95,CR9A
45,CR9A
45,CR9A
39,CR9A
134,CR9A
58,CR9A
50,CR9A
56,CR9A
52,CR9A
108,CR9A
68,CR9A
40,CR9A
96,CR9A
56,CR9A
84,CR9A
50,CR9A
43,CR9A
83,CR9A
69,CR9A
40,CR9A
42,CR9A
83,CR9A
41,CR9A
71,CR9A
58,CR9A
106,CR9A
38,CR9A
65,CR9A
41,CR9A
47,CR9A
71,CR9A
56,CR9A
83,CR9A
81,CR9A
122,CR9A
68,CR9A
37,CR9A
47,CR9A
38,CR9A
112,CR9A
63,CR9A
38,CR9A
43,CR9A
49,CR9A
42,CR9A
48,CR9A
60,CR9A
56,CR9A
67,CR9A
86,CR9A
50,CR9A
107,CR9A
82,CR9A
37,CR9A
49,CR9A
40,CR9A
63,CR9A
47,CR9A
46,CR9A
70,CR9A
60,CR9A
55,CR9A
69,CR9A
52,CR9A
68,CR9A
69,CR9A
86,CR9A
61,CR9A
44,CR9A
36,CR9A
67,CR9A
32,CR9A
42,CR9A
63,CR9A
53,CR9A
51,CR9A
354,CR9A
44,CR9A
82,CR9A
34,CR9A
73,CR9A
55,CR9A
91,CR9A
48,CR9A
59,CR9A
75,CR9A
42,CR9A
44,CR9A
58,CR9A
64,CR9A
50,CR9A
61,CR9A
56,CR9A
69,CR9A
44,CR9A
62,CR9A
47,CR9A
54,CR9A
61,CR9A
94,CR9A
71,CR9A
52,CR9A
75,CR9A
144,CR9A
133,CR9A
67,CR9A
93,CR9A
66,CR9A
57,CR9A
51,CR9A
58,CR9A
74,CR9A
102,CR9A
70,CR9A
34,CR9A
127,CR9A
45,CR9A
34,CR9A
41,CR9A
40,CR9A
42,CR9A
84,CR9A
43,CR9A
89,CR9A
48,CR9A
43,CR9A
83,CR9A
61,CR9A
42,CR9A
85,CR9A
51,CR9A
45,CR9A
70,CR9A
55,CR9A
55,CR9A
55,CR9A
42,CR9A
107,CR9A
59,CR9A
79,CR9A
42,CR9A
42,CR9A
42,CR9A
61,CR9A
42,CR9A
152,CR9A
86,CR9A
54,CR9A
52,CR9A
39,CR9A
39,CR9A
48,CR9A
83,CR9A
93,CR9A
47,CR9A
109,CR9A
43,CR9A
47,CR9A
73,CR9A
40,CR9A
40,CR9A
50,CR9A
48,CR9A
39,CR9A
42,CR9A
49,CR9A
43,CR9A
43,CR9A
73,CR9A
142,CR9A
45,CR9A
35,CR9A
124,CR9A
60,CR9A
51,CR9A
60,CR9A
77,CR9A
124,CR9A
53,CR9A
39,CR9A
45,CR9A
86,CR9A
57,CR9A
42,CR9A
44,CR9A
56,CR9A
68,CR9A
61,CR9A
81,CR9A
53,CR9A
37,CR9A
44,CR9A
37,CR9A
81,CR9A
40,CR9A
90,CR9A
51,CR9A
74,CR9A
72,CR9A
42,CR9A
52,CR9A
45,CR9A
99,CR9A
36,CR9A
62,CR9A
87,CR9A
54,CR9A
57,CR9A
59,CR9A
75,CR9A
48,CR9A
53,CR9A
129,CR9A
47,CR9A
81,CR9A
101,CR9A
127,CR9A
43,CR9A
77,CR9A
98,CR9A
126,CR9A
48,CR9A
41,CR9A
66,CR9A
45,CR9A
76,CR9A
66,CR9A
35,CR9A
32,CR9A
62,CR9A
117,CR9A
69,CR9A
46,CR9A
61,CR9A
54,CR9A
70,CR9A
62,CR9A
129,CR9A
77,CR9A
51,CR9A
94,CR9A
71,CR9A
51,CR9A
66,CR9A
86,CR9A
40,CR9A
45,CR9A
41,CR9A
50,CR9A
55,CR9A
101,CR9A
63,CR9A
54,CR9A
51,CR9A
64,CR9A
39,CR9A
59,CR9A
55,CR9A
89,CR9A
38,CR9A
60,CR9A
71,CR9A
92,CR9A
46,CR9A
40,CR9A
71,CR9A
87,CR9A
56,CR9A
42,CR9A
76,CR9A
36,CR9A
59,CR9A
43,CR9A
42,CR9A
66,CR9A
80,CR9A
73,CR9A
77,CR9A
46,CR9A
79,CR9A
58,CR9A
58,CR9A
84,CR9A
49,CR9A
39,CR9A
119,CR9A
110,CR9A
52,CR9A
135,CR9A
63,CR9A
37,CR9A
58,CR9A
82,CR9A
87,CR9A
86,CR9A
72,CR9A
37,CR9A
54,CR9A
51,CR9A
40,CR9A
99,CR9A
89,CR9A
35,CR9A
65,CR9A
74,CR9A
66,CR9A
103,CR9A
46,CR9A
70,CR9A
66,CR9A
75,CR9A
79,CR9A
55,CR9A
53,CR9A
105,CR9A
42,CR9A
87,CR9A
63,CR9A
64,CR9A
84,CR9A
74,CR9A
57,CR9A
109,CR9A
42,CR9A
47,CR9A
49,CR9A
100,CR9A
42,CR9A
53,CR9A
39,CR9A
103,CR9A
53,CR9A
145,CR9A
84,CR9A
40,CR9A
39,CR9A
141,CR9A
45,CR9A
80,CR9A
58,CR9A
48,CR9A
49,CR9A
55,CR9A
83,CR9A
62,CR9A
58,CR9A
88,CR9A
73,CR9A
58,CR9A
43,CR9A
33,CR9A
62,CR9A
51,CR9A
47,CR9A
74,CR9A
55,CR9A
53,CR9A
87,CR9A
45,CR9A
145,CR9A
75,CR9A
50,CR9A
47,CR9A
46,CR9A
51,CR9A
60,CR9A
41,CR9A
103,CR9A
41,CR9A
38,CR9A
57,CR9A
53,CR9A
55,CR9A
87,CR9A
98,CR9A
68,CR9A
61,CR9A
72,CR9A
44,CR9A
86,CR9A
43,CR9A
150,CR9A
107,CR9A
55,CR9A
40,CR9A
64,CR9A
49,CR9A
94,CR9A
49,CR9A
46,CR9A
48,CR9A
48,CR9A
38,CR9A
38,CR9A
43,CR9A
44,CR9A
62,CR9A
153,CR9A
58,CR9A
67,CR9A
54,CR9A
50,CR9A
66,CR9A
59,CR9A
63,CR9A
56,CR9A
52,CR9A
67,CR9A
53,CR9A
62,CR9A
64,CR9A
43,CR9A
88,CR9A
95,CR9A
53,CR9A
56,CR9A
53,CR9A
94,CR9A
61,CR9A
140,CR9A
103,CR9A
51,CR9A
48,CR9A
57,CR9A
69,CR9A
81,CR9A
89,CR9A
40,CR9A
68,CR9A
48,CR9A
58,CR9A
47,CR9A
117,CR9A
77,CR9A
104,CR9A
68,CR9A
113,CR9A
134,CR9A
45,CR9A
38,CR9A
61,CR9A
109,CR9A
66,CR9A
43,CR9A
52,CR9A
65,CR9A
125,CR9A
49,CR9A
50,CR9A
48,CR9A
42,CR9A
47,CR9A
66,CR9A
43,CR9A
82,CR9A
45,CR9A
48,CR9A
61,CR9A
34,CR9A
47,CR9A
45,CR9A
86,CR9A
37,CR9A
40,CR9A
43,CR9A
63,CR9A
35,CR9A
46,CR9A
58,CR9A
129,CR9A
44,CR9A
57,CR9A
150,CR9A
55,CR9A
53,CR9A
40,CR9A
100,CR9A
44,CR9A
55,CR9A
50,CR9A
42,CR9A
83,CR9A
46,CR9A
50,CR9A
148,CR9A
110,CR9A
82,CR9A
58,CR9A
75,CR9A
44,CR9A
71,CR9A
52,CR9A
64,CR9A
76,CR9A
50,CR9A
36,CR9A
66,CR9A
64,CR9A
39,CR9A
82,CR9A
47,CR9A
40,CR9A
69,CR9A
46,CR9A
38,CR9A
89,CR9A
80,CR9A
52,CR9A
59,CR9A
120,CR9A
118,CR9A
58,CR9A
45,CR9A
102,CR9A
41,CR9A
59,CR9A
52,CR9A
41,CR9A
66,CR9A
54,CR9A
45,CR9A
46,CR9A
63,CR9A
72,CR9A
89,CR9A
60,CR9A
77,CR9A
112,CR9A
106,CR9A
104,CR9A
87,CR9A
64,CR9A
75,CR9A
82,CR9A
116,CR9A
59,CR9A
49,CR9A
77,CR9A
95,CR9A
81,CR9A
55,CR9A
48,CR9A
41,CR9A
47,CR9A
40,CR9A
51,CR9A
74,CR9A
62,CR9A
105,CR9A
38,CR9A
114,CR9A
48,CR9A
103,CR9A
78,CR9A
36,CR9A
114,CR9A
66,CR9A
47,CR9A
59,CR9A
51,CR9A
47,CR9A
102,CR9A
56,CR9A
53,CR9A
39,CR9A
44,CR9A
80,CR9A
46,CR9A
82,CR9A
72,CR9A
55,CR9A
95,CR9A
50,CR9A
52,CR9A
68,CR9A
94,CR9A
44,CR9A
49,CR9A
61,CR9A
57,CR9A
62,CR9A
37,CR9A
57,CR9A
56,CR9A
41,CR9A
65,CR9A
55,CR9A
61,CR9A
96,CR9A
52,CR9A
65,CR9A
43,CR9A
52,CR9A
44,CR9A
45,CR9A
102,CR9A
82,CR9A
52,CR9A
35,CR9A
107,CR9A
67,CR9A
40,CR9A
65,CR9A
49,CR9A
65,CR9A
56,CR9A
64,CR9A
40,CR9A
57,CR9A
61,CR9A
59,CR9A
86,CR9A
163,CR9A
77,CR9A
44,CR9A
60,CR10A
46,CR10A
57,CR10A
41,CR10A
42,CR10A
56,CR10A
107,CR10A
205,CR10A
53,CR10A
41,CR10A
53,CR10A
65,CR10A
46,CR10A
102,CR10A
70,CR10A
81,CR10A
73,CR10A
39,CR10A
48,CR10A
38,CR10A
48,CR10A
52,CR10A
49,CR10A
44,CR10A
49,CR10A
42,CR10A
48,CR10A
74,CR10A
45,CR10A
48,CR10A
42,CR10A
61,CR10A
151,CR10A
42,CR10A
85,CR10A
44,CR10A
74,CR10A
58,CR10A
51,CR10A
86,CR10A
115,CR10A
40,CR10A
46,CR10A
42,CR10A
112,CR10A
60,CR10A
47,CR10A
87,CR10A
38,CR10A
94,CR10A
135,CR10A
73,CR10A
45,CR10A
46,CR10A
44,CR10A
76,CR10A
43,CR10A
65,CR10A
43,CR10A
46,CR10A
116,CR10A
99,CR10A
40,CR10A
46,CR10A
78,CR10A
56,CR10A
43,CR10A
102,CR10A
37,CR10A
54,CR10A
84,CR10A
42,CR10A
46,CR10A
79,CR10A
82,CR10A
47,CR10A
43,CR10A
71,CR10A
38,CR10A
50,CR10A
56,CR10A
91,CR10A
46,CR10A
73,CR10A
47,CR10A
55,CR10A
72,CR10A
51,CR10A
81,CR10A
93,CR10A
67,CR10A
39,CR10A
100,CR10A
40,CR10A
62,CR10A
45,CR10A
40,CR10A
68,CR10A
44,CR10A
68,CR10A
44,CR10A
51,CR10A
45,CR10A
45,CR10A
55,CR10A
45,CR10A
46,CR10A
61,CR10A
46,CR10A
60,CR10A
51,CR10A
78,CR10A
48,CR10A
48,CR10A
36,CR10A
96,CR10A
53,CR10A
52,CR10A
91,CR10A
97,CR10A
45,CR10A
124,CR10A
74,CR10A
40,CR10A
64,CR10A
81,CR10A
90,CR10A
55,CR10A
63,CR10A
86,CR10A
42,CR10A
55,CR10A
95,CR10A
87,CR10A
98,CR10A
93,CR10A
67,CR10A
76,CR10A
50,CR10A
47,CR10A
41,CR10A
94,CR10A
123,CR10A
46,CR10A
43,CR10A
53,CR10A
63,CR10A
49,CR10A
119,CR10A
45,CR10A
48,CR10A
56,CR10A
58,CR10A
58,CR10A
44,CR10A
49,CR10A
117,CR10A
55,CR10A
45,CR10A
89,CR10A
115,CR10A
115,CR10A
62,CR10A
117,CR10A
58,CR10A
40,CR10A
61,CR10A
51,CR10A
65,CR10A
73,CR10A
57,CR10A
42,CR10A
58,CR10A
49,CR10A
49,CR10A
42,CR10A
99,CR10A
45,CR10A
58,CR10A
68,CR10A
43,CR10A
47,CR10A
55,CR10A
65,CR10A
105,CR10A
43,CR10A
43,CR10A
49,CR10A
60,CR10A
97,CR10A
164,CR10A
55,CR10A
72,CR10A
82,CR10A
44,CR10A
78,CR10A
98,CR10A
62,CR10A
72,CR10A
53,CR10A
72,CR10A
73,CR10A
50,CR10A
50,CR10A
61,CR10A
54,CR10A
49,CR10A
111,CR10A
73,CR10A
77,CR10A
54,CR10A
43,CR10A
58,CR10A
94,CR10A
43,CR10A
116,CR10A
181,CR10A
52,CR10A
45,CR10A
75,CR10A
43,CR10A
46,CR10A
112,CR10A
39,CR10A
45,CR10A
48,CR10A
142,CR10A
41,CR10A
56,CR10A
53,CR10A
54,CR10A
55,CR10A
60,CR10A
49,CR10A
46,CR10A
39,CR10A
52,CR10A
70,CR10A
84,CR10A
51,CR10A
53,CR10A
66,CR10A
40,CR10A
58,CR10A
41,CR10A
71,CR10A
44,CR10A
105,CR10A
114,CR10A
43,CR10A
69,CR10A
43,CR10A
44,CR10A
155,CR10A
59,CR10A
72,CR10A
39,CR10A
116,CR10A
39,CR10A
35,CR10A
58,CR10A
54,CR10A
40,CR10A
88,CR10A
41,CR10A
71,CR10A
44,CR10A
60,CR10A
52,CR10A
49,CR10A
57,CR10A
72,CR10A
47,CR10A
43,CR10A
64,CR10A
66,CR10A
59,CR10A
107,CR10A
73,CR10A
72,CR10A
112,CR10A
55,CR10A
53,CR10A
46,CR10A
34,CR10A
59,CR10A
74,CR10A
51,CR10A
74,CR10A
41,CR10A
105,CR10A
60,CR10A
44,CR10A
44,CR10A
48,CR10A
61,CR10A
97,CR10A
45,CR10A
83,CR10A
39,CR10A
41,CR10A
120,CR10A
61,CR10A
58,CR10A
70,CR10A
59,CR10A
44,CR10A
46,CR10A
63,CR10A
35,CR10A
55,CR10A
66,CR10A
37,CR10A
55,CR10A
45,CR10A
50,CR10A
71,CR10A
70,CR10A
101,CR10A
38,CR10A
52,CR10A
82,CR10A
52,CR10A
43,CR10A
145,CR10A
152,CR10A
74,CR10A
51,CR10A
47,CR10A
50,CR10A
47,CR10A
38,CR10A
40,CR10A
53,CR10A
82,CR10A
62,CR10A
65,CR10A
68,CR10A
35,CR10A
163,CR10A
52,CR10A
111,CR10A
46,CR10A
92,CR10A
141,CR10A
46,CR10A
43,CR10A
51,CR10A
64,CR10A
114,CR10A
40,CR10A
121,CR10A
38,CR10A
43,CR10A
63,CR10A
56,CR10A
164,CR10A
128,CR10A
68,CR10A
43,CR10A
59,CR10A
59,CR10A
261,CR10A
62,CR10A
57,CR10A
43,CR10A
70,CR10A
66,CR10A
46,CR10A
58,CR10A
66,CR10A
54,CR10A
59,CR10A
83,CR10A
54,CR10A
52,CR10A
59,CR10A
58,CR10A
60,CR10A
80,CR10A
62,CR10A
112,CR10A
51,CR10A
58,CR10A
71,CR10A
65,CR10A
60,CR10A
48,CR10A
70,CR10A
83,CR10A
40,CR10A
56,CR10A
64,CR10A
55,CR10A
51,CR10A
72,CR10A
52,CR10A
37,CR10A
47,CR10A
60,CR10A
13,CR1B
11,CR1B
19,CR1B
8,CR1B
10,CR1B
9,CR1B
5,CR1B
9,CR1B
