time,crd
39,CR3B
118,CR3B
109,CR3B
44,CR3B
39,CR3B
61,CR3B
110,CR3B
38,CR3B
44,CR3B
33,CR3B
43,CR3B
34,CR3B
56,CR3B
34,CR3B
69,CR3B
33,CR3B
36,CR3B
36,CR3B
72,CR3B
49,CR3B
33,CR3B
34,CR3B
41,CR3B
32,CR3B
53,CR3B
56,CR3B
63,CR3B
38,CR3B
39,CR3B
34,CR3B
40,CR3B
36,CR3B
26,CR3B
37,CR3B
32,CR3B
58,CR3B
40,CR3B
39,CR3B
60,CR3B
36,CR3B
32,CR3B
40,CR3B
32,CR3B
54,CR3B
34,CR3B
41,CR3B
43,CR3B
116,CR3B
46,CR3B
39,CR3B
121,CR3B
36,CR3B
142,CR3B
33,CR3B
44,CR3B
159,CR3B
38,CR3B
35,CR3B
49,CR3B
46,CR3B
45,CR3B
35,CR3B
49,CR3B
51,CR3B
31,CR3B
53,CR3B
38,CR3B
33,CR3B
40,CR3B
52,CR3B
36,CR3B
67,CR3B
50,CR3B
31,CR3B
37,CR3B
39,CR3B
39,CR3B
81,CR3B
91,CR3B
40,CR3B
39,CR3B
50,CR3B
36,CR3B
31,CR3B
30,CR3B
34,CR3B
93,CR3B
34,CR3B
34,CR3B
49,CR3B
30,CR3B
55,CR3B
36,CR3B
30,CR3B
35,CR3B
35,CR3B
27,CR3B
38,CR3B
44,CR3B
30,CR3B
33,CR3B
48,CR3B
33,CR3B
35,CR3B
37,CR4A
34,CR4A
44,CR4A
26,CR4A
32,CR4A
45,CR4A
42,CR4A
34,CR4A
28,CR4A
29,CR4A
29,CR4A
49,CR4A
49,CR4A
29,CR4A
41,CR4A
70,CR4A
29,CR4A
38,CR4A
44,CR4A
32,CR4A
27,CR4A
27,CR4A
37,CR4A
40,CR4A
59,CR4A
27,CR4A
29,CR4A
29,CR4A
40,CR4A
32,CR4A
36,CR4A
62,CR4A
30,CR4A
36,CR4A
25,CR4A
50,CR4A
29,CR4A
27,CR4A
52,CR4A
28,CR4A
40,CR4A
26,CR4A
26,CR4A
35,CR4A
32,CR4A
33,CR4A
26,CR4A
27,CR4A
29,CR4A
28,CR4A
24,CR4A
31,CR4A
37,CR4A
37,CR4A
73,CR4A
30,CR4A
68,CR4A
30,CR4B
26,CR4B
15,CR4B
15,CR4B
24,CR4B
57,CR4B
25,CR4B
85,CR4B
30,CR4B
28,CR4B
29,CR4B
47,CR4B
42,CR4B
28,CR4B
15,CR4B
32,CR4B
16,CR4B
26,CR4B
51,CR4B
31,CR4B
29,CR4B
37,CR4B
17,CR4B
29,CR4B
37,CR4B
26,CR4B
20,CR4B
47,CR4B
42,CR4B
29,CR4B
31,CR4B
21,CR4B
32,CR4B
15,CR4B
32,CR4B
28,CR4B
15,CR4B
71,CR4B
58,CR4B
46,CR4B
32,CR4B
29,CR4B
29,CR4B
28,CR4B
27,CR4B
33,CR4B
26,CR4B
28,CR4B
36,CR4B
30,CR4B
27,CR4B
29,CR4B
43,CR4B
51,CR4B
19,CR4B
30,CR4B
16,CR4B
36,CR4B
30,CR4B
27,CR4B
32,CR4B
15,CR4B
27,CR4B
29,CR4B
46,CR4B
76,CR4B
47,CR4B
47,CR4B
26,CR4B
37,CR4B
163,CR5A
235,CR5A
73,CR5A
255,CR5A
295,CR5A
249,CR5A
172,CR5A
533,CR5A
55,CR5A
79,CR5A
47,CR5A
28,CR5A
253,CR5A
603,CR5A
60,CR5A
57,CR5A
42,CR5A
180,CR5A
33,CR5A
564,CR5A
197,CR5A
1433,CR5A
159,CR5A
1331,CR5A
331,CR5A
74,CR5A
31,CR5A
704,CR5A
343,CR5A
165,CR5A
281,CR5A
47,CR5A
1887,CR5A
26,CR5A
102,CR5A
99,CR5A
563,CR5A
27,CR5A
65,CR5A
1031,CR5A
182,CR5A
159,CR5A
87,CR5A
86,CR5A
256,CR5A
162,CR5A
27,CR5A
27,CR5A
46,CR5A
90,CR5A
50,CR5A
82,CR5A
65,CR5A
35,CR5A
60,CR5A
486,CR5A
332,CR5A
51,CR5B
33,CR5B
48,CR5B
166,CR5B
524,CR5B
197,CR5B
27,CR5B
28,CR5B
549,CR5B
2809,CR5B
91,CR5B
401,CR5B
95,CR5B
393,CR5B
312,CR5B
240,CR5B
27,CR5B
62,CR5B
437,CR5B
16,CR5B
50,CR5B
37,CR5B
231,CR5B
54,CR5B
259,CR5B
17,CR5B
1353,CR5B
688,CR5B
101,CR5B
550,CR5B
149,CR5B
167,CR5B
447,CR5B
52,CR5B
285,CR5B
55,CR5B
22,CR5B
20,CR5B
2345,CR5B
49,CR5B
32,CR5B
56,CR5B
47,CR5B
197,CR5B
47,CR5B
17,CR5B
30,CR5B
2040,CR5B
183,CR5B
86,CR5B
47,CR5B
20,CR5B
27,CR5B
119,CR5B
57,CR5B
30,CR5B
134,CR5B
21,CR5B
115,CR5B
82,CR5B
31,CR5B
17,CR5B
18,CR5B
563,CR5B
54,CR5B
143,CR5B
18,CR5B
45,CR5B
701,CR5B
98,CR5B
57,CR6A
44,CR6A
37,CR6A
78,CR6A
101,CR6A
58,CR6A
46,CR6A
51,CR6A
62,CR6A
44,CR6A
117,CR6A
64,CR6A
29,CR6A
107,CR6A
45,CR6A
74,CR6A
37,CR6A
88,CR6A
65,CR6A
59,CR6A
54,CR6A
59,CR6A
56,CR6A
26,CR6A
43,CR6A
43,CR6A
77,CR6A
64,CR6A
80,CR6A
37,CR6A
88,CR6A
62,CR6A
171,CR6A
77,CR6A
91,CR6A
106,CR6A
61,CR6A
80,CR6A
86,CR6A
110,CR6A
179,CR6A
91,CR6A
61,CR6A
53,CR6A
77,CR6A
34,CR6A
78,CR6A
100,CR6A
26,CR6A
56,CR6A
57,CR6A
70,CR6A
45,CR6A
58,CR6A
96,CR6A
50,CR6A
53,CR6A
32,CR6B
76,CR6B
54,CR6B
15,CR6B
18,CR6B
232,CR6B
660,CR6B
165,CR6B
202,CR6B
30,CR6B
18,CR6B
84,CR6B
42,CR6B
25,CR6B
87,CR6B
173,CR6B
27,CR6B
24,CR6B
32,CR6B
48,CR6B
569,CR6B
49,CR6B
224,CR6B
294,CR6B
52,CR6B
50,CR6B
22,CR6B
257,CR6B
2988,CR6B
250,CR6B
72,CR6B
607,CR6B
28,CR6B
241,CR6B
100,CR6B
57,CR6B
50,CR6B
45,CR6B
133,CR6B
417,CR6B
21,CR6B
155,CR6B
61,CR6B
29,CR6B
513,CR6B
48,CR6B
28,CR6B
713,CR6B
48,CR6B
258,CR6B
70,CR6B
577,CR6B
488,CR6B
126,CR6B
19,CR6B
29,CR6B
23,CR6B
1335,CR6B
1054,CR6B
687,CR6B
191,CR6B
469,CR6B
25,CR6B
31,CR6B
112,CR6B
73,CR6B
480,CR6B
17,CR6B
1693,CR6B
155,CR6B
65,CR7A
60,CR7A
30,CR7A
164,CR7A
38,CR7A
17,CR7A
41,CR7A
179,CR7A
169,CR7A
41,CR7A
61,CR7A
43,CR7A
72,CR7A
231,CR7A
524,CR7A
71,CR7A
68,CR7A
18,CR7A
38,CR7A
61,CR7A
33,CR7A
264,CR7A
28,CR7A
41,CR7A
76,CR7A
81,CR7A
36,CR7A
156,CR7A
57,CR7A
214,CR7A
41,CR7A
73,CR7A
221,CR7A
73,CR7A
52,CR7A
14,CR7A
72,CR7A
94,CR7A
172,CR7A
14,CR7A
40,CR7A
137,CR7A
15,CR7A
17,CR7A
165,CR7A
183,CR7A
247,CR7A
19,CR7A
181,CR7A
23,CR7A
70,CR7A
67,CR7A
56,CR7A
53,CR7A
69,CR7A
223,CR7A
57,CR7A
16,CR7A
324,CR7A
17,CR7A
22,CR7A
20,CR7A
33,CR7A
56,CR7A
54,CR7A
97,CR7A
188,CR7A
167,CR7A
23,CR7A
48,CR7A
94,CR7A
25,CR7A
72,CR7A
60,CR7A
59,CR7A
54,CR7A
291,CR7A
85,CR7A
316,CR7A
129,CR7A
15,CR7A
57,CR7A
41,CR7A
126,CR7A
412,CR7A
414,CR7A
69,CR7A
154,CR7A
171,CR7A
304,CR7A
53,CR7A
37,CR7A
60,CR7A
38,CR7A
61,CR7A
15,CR7A
177,CR7A
89,CR7A
17,CR7A
57,CR7A
55,CR7A
73,CR7A
482,CR7A
52,CR7A
86,CR7A
18,CR7A
44,CR7A
21,CR7A
107,CR7A
180,CR7A
76,CR7A
16,CR7A
349,CR7A
167,CR7A
53,CR7A
57,CR7A
86,CR7A
481,CR7A
68,CR7A
75,CR7A
35,CR7A
35,CR7A
35,CR7A
93,CR7A
90,CR7A
161,CR7A
91,CR7A
15,CR7A
35,CR7A
33,CR7A
80,CR7A
14,CR7A
462,CR7A
15,CR7A
16,CR7A
67,CR7A
83,CR7A
170,CR7A
250,CR7A
62,CR7A
15,CR7A
35,CR7A
50,CR7A
55,CR7A
55,CR7A
22,CR7A
473,CR7A
86,CR7A
60,CR7A
466,CR7A
57,CR7A
14,CR7A
120,CR7A
37,CR7A
488,CR7A
157,CR7A
176,CR7A
156,CR7A
17,CR7A
35,CR7A
33,CR7A
52,CR7A
42,CR7A
15,CR7A
20,CR7A
65,CR7A
407,CR7A
41,CR7A
52,CR7A
119,CR7A
536,CR7A
55,CR7A
520,CR7A
27,CR7A
24,CR7A
79,CR7A
18,CR7A
366,CR7A
60,CR7A
62,CR7A
218,CR7A
16,CR7A
158,CR7A
194,CR7A
103,CR7A
139,CR7A
15,CR7A
17,CR7A
16,CR7A
65,CR7A
34,CR7A
57,CR7A
16,CR7A
79,CR7A
69,CR7A
15,CR7A
33,CR7A
32,CR7A
37,CR7B
43,CR7B
95,CR7B
152,CR7B
35,CR7B
73,CR7B
79,CR7B
369,CR7B
66,CR7B
313,CR7B
56,CR7B
709,CR7B
78,CR7B
401,CR7B
44,CR7B
166,CR7B
250,CR7B
99,CR7B
67,CR7B
17,CR7B
77,CR7B
62,CR7B
41,CR7B
64,CR7B
81,CR7B
118,CR7B
56,CR7B
48,CR7B
288,CR7B
18,CR7B
154,CR7B
502,CR7B
44,CR7B
94,CR7B
17,CR7B
52,CR7B
15,CR7B
62,CR7B
46,CR7B
37,CR7B
62,CR7B
187,CR7B
56,CR7B
129,CR7B
55,CR7B
32,CR7B
79,CR7B
36,CR7B
68,CR7B
368,CR7B
164,CR7B
477,CR7B
133,CR7B
361,CR7B
35,CR7B
31,CR7B
59,CR7B
158,CR7B
83,CR7B
140,CR7B
191,CR7B
406,CR7B
48,CR7B
59,CR7B
35,CR7B
157,CR7B
296,CR7B
104,CR7B
64,CR7B
214,CR7B
103,CR7B
801,CR7B
516,CR7B
412,CR7B
96,CR7B
48,CR7B
175,CR7B
60,CR7B
46,CR7B
167,CR7B
35,CR7B
44,CR7B
100,CR7B
89,CR7B
54,CR7B
82,CR7B
56,CR7B
386,CR7B
397,CR7B
106,CR7B
193,CR7B
69,CR7B
39,CR7B
184,CR7B
241,CR7B
84,CR7B
55,CR7B
233,CR7B
45,CR7B
100,CR7B
154,CR7B
264,CR7B
79,CR7B
37,CR7B
46,CR7B
52,CR7B
83,CR7B
83,CR7B
54,CR7B
110,CR7B
200,CR7B
35,CR7B
38,CR7B
53,CR7B
55,CR7B
52,CR7B
32,CR7B
124,CR7B
237,CR7B
118,CR7B
106,CR7B
36,CR7B
334,CR7B
67,CR7B
277,CR7B
297,CR7B
612,CR7B
93,CR7B
43,CR7B
40,CR7B
45,CR7B
51,CR7B
64,CR7B
181,CR7B
151,CR7B
103,CR7B
55,CR7B
199,CR7B
66,CR7B
98,CR7B
69,CR7B
90,CR7B
146,CR7B
91,CR7B
117,CR7B
58,CR7B
53,CR7B
37,CR7B
34,CR7B
96,CR7B
64,CR7B
39,CR7B
35,CR7B
9978,CR8A
95,CR8A
469,CR8A
1384,CR8A
153,CR8A
202,CR8A
87,CR8A
94,CR8A
153,CR8A
13196,CR8A
91,CR8A
262,CR8A
84,CR8A
218,CR8A
483,CR8A
173,CR8A
522,CR8A
145,CR8A
5123,CR8A
238,CR8A
90,CR8A
259,CR8A
93,CR8A
75,CR8A
423,CR8A
151,CR8A
62,CR8A
174,CR8A
91,CR8A
2271,CR8A
967,CR8A
468,CR8A
200,CR8A
3074,CR8A
155,CR8A
440,CR8A
958,CR8A
182,CR8A
4600,CR8A
46,CR8A
121,CR8A
736,CR8A
180,CR8A
6986,CR8A
161,CR8A
533,CR8A
255,CR8A
368,CR8A
2414,CR8A
2513,CR8A
770,CR8A
2134,CR8A
176,CR8A
219,CR8A
197,CR8A
178,CR8A
192,CR8A
156,CR8B
124,CR8B
132,CR8B
159,CR8B
155,CR8B
558,CR8B
94,CR8B
382,CR8B
166,CR8B
18,CR8B
249,CR8B
387,CR8B
23,CR8B
705,CR8B
194,CR8B
149,CR8B
26,CR8B
24,CR8B
22,CR8B
172,CR8B
159,CR8B
426,CR8B
1797,CR8B
172,CR8B
16,CR8B
1060,CR8B
13045,CR8B
228,CR8B
1744,CR8B
93,CR8B
159,CR8B
12034,CR8B
158,CR8B
177,CR8B
105,CR8B
147,CR8B
3557,CR8B
32,CR8B
1067,CR8B
87,CR8B
27,CR8B
28,CR8B
142,CR8B
193,CR8B
76,CR8B
86,CR8B
501,CR8B
224,CR8B
2213,CR8B
170,CR8B
3571,CR8B
442,CR8B
4333,CR8B
79,CR8B
448,CR8B
1094,CR8B
73,CR8B
29,CR8B
92,CR8B
30,CR8B
279,CR8B
111,CR8B
20,CR8B
87,CR8B
4487,CR8B
20,CR8B
560,CR8B
2030,CR8B
163,CR8B
172,CR8B
122,CR9A
98,CR9A
189,CR9A
94,CR9A
69,CR9A
40,CR9A
214,CR9A
40,CR9A
41,CR9A
107,CR9A
56,CR9A
397,CR9A
687,CR9A
40,CR9A
58,CR9A
38,CR9A
53,CR9A
224,CR9A
118,CR9A
573,CR9A
42,CR9A
563,CR9A
86,CR9A
39,CR9A
106,CR9A
55,CR9A
177,CR9A
161,CR9A
42,CR9A
135,CR9A
108,CR9A
124,CR9A
102,CR9A
54,CR9A
60,CR9A
187,CR9A
55,CR9A
75,CR9A
108,CR9A
48,CR9A
175,CR9A
36,CR9A
36,CR9A
41,CR9A
63,CR9A
84,CR9A
114,CR9A
175,CR9A
56,CR9A
135,CR9A
172,CR9A
81,CR9A
166,CR9A
545,CR9A
206,CR9A
67,CR9A
620,CR9A
40,CR9A
109,CR9A
191,CR9A
64,CR9A
92,CR9A
79,CR9A
38,CR9A
95,CR9A
46,CR9A
77,CR9A
52,CR9A
180,CR9A
148,CR9A
89,CR9A
40,CR9A
38,CR9A
160,CR9A
179,CR9A
227,CR9A
39,CR9A
184,CR9A
74,CR9A
57,CR9A
120,CR9A
529,CR9A
47,CR9A
136,CR9A
34,CR9A
62,CR9A
76,CR9A
37,CR9A
62,CR9A
55,CR9A
66,CR9A
53,CR9A
112,CR9A
92,CR9A
117,CR9A
85,CR9A
143,CR9A
45,CR9A
40,CR9A
86,CR9A
38,CR9A
104,CR9A
38,CR9A
98,CR9A
44,CR9A
41,CR9A
116,CR9A
39,CR9A
60,CR9A
39,CR9A
101,CR9A
39,CR9A
35,CR9A
127,CR9A
79,CR9A
72,CR9A
39,CR9A
742,CR9A
47,CR9A
46,CR9A
117,CR9A
35,CR9A
98,CR9A
65,CR9A
44,CR9A
120,CR9A
65,CR9A
104,CR9A
122,CR9A
39,CR9A
70,CR9A
157,CR9A
118,CR9A
41,CR9A
39,CR9A
63,CR9A
50,CR9A
45,CR9A
50,CR9A
55,CR9A
42,CR9A
43,CR9A
193,CR9A
111,CR9A
40,CR9A
707,CR9A
40,CR9A
50,CR9A
699,CR9A
41,CR9A
530,CR9A
37,CR9A
56,CR9A
39,CR9A
90,CR9A
106,CR9A
134,CR9A
41,CR9A
65,CR9A
68,CR9A
118,CR9A
542,CR9A
101,CR9A
128,CR9A
103,CR9A
45,CR9A
58,CR9A
120,CR9A
47,CR9A
67,CR9A
36,CR9A
122,CR9A
149,CR9A
54,CR9A
37,CR9A
113,CR9A
59,CR9A
143,CR9A
124,CR9A
46,CR9A
46,CR9A
41,CR9A
78,CR9A
140,CR9A
109,CR9A
39,CR9A
186,CR9A
49,CR9A
88,CR9A
40,CR9A
109,CR9A
188,CR9A
44,CR9A
55,CR9A
142,CR9A
505,CR9A
57,CR9A
46,CR9A
43,CR9A
84,CR9A
84,CR9A
41,CR9A
47,CR9A
45,CR9A
282,CR9A
118,CR9A
89,CR9A
45,CR9A
129,CR9A
45,CR9A
47,CR9A
199,CR9A
41,CR9A
45,CR9A
53,CR9A
77,CR9A
52,CR9A
85,CR9A
59,CR9A
117,CR9A
122,CR9A
46,CR9A
79,CR9A
198,CR9A
1274,CR9A
85,CR9A
60,CR9A
80,CR9A
73,CR9A
65,CR9A
37,CR9A
39,CR9A
913,CR9A
233,CR9A
73,CR9A
46,CR9A
63,CR9A
229,CR9A
42,CR9A
61,CR9A
97,CR9A
39,CR9A
44,CR9A
45,CR9A
566,CR9A
126,CR9A
128,CR9A
600,CR9A
53,CR9A
66,CR9A
139,CR9A
161,CR9A
40,CR9A
97,CR9A
41,CR9A
56,CR9A
213,CR9A
44,CR9A
154,CR9A
39,CR9A
124,CR9A
35,CR9A
57,CR9A
64,CR9A
153,CR9A
46,CR9A
112,CR9A
63,CR9A
782,CR9A
1142,CR9A
96,CR9A
137,CR9A
53,CR9A
758,CR9A
47,CR9A
39,CR9A
42,CR9A
36,CR9A
56,CR9A
39,CR9A
643,CR9A
37,CR9A
39,CR9A
141,CR9A
147,CR9B
46,CR9B
1034,CR9B
44,CR9B
35,CR9B
212,CR9B
148,CR9B
288,CR9B
37,CR9B
147,CR9B
96,CR9B
274,CR9B
52,CR9B
34,CR9B
25,CR9B
47,CR9B
34,CR9B
90,CR9B
701,CR9B
49,CR9B
89,CR9B
62,CR9B
17,CR9B
39,CR9B
48,CR9B
44,CR9B
32,CR9B
31,CR9B
52,CR9B
59,CR9B
70,CR9B
34,CR9B
116,CR9B
31,CR9B
33,CR9B
87,CR9B
62,CR9B
30,CR9B
238,CR9B
16,CR9B
30,CR9B
77,CR9B
153,CR9B
30,CR9B
34,CR9B
87,CR9B
29,CR9B
34,CR9B
141,CR9B
93,CR9B
48,CR9B
41,CR9B
57,CR9B
58,CR9B
129,CR9B
174,CR9B
48,CR9B
44,CR9B
225,CR9B
57,CR9B
267,CR9B
46,CR9B
40,CR9B
155,CR9B
199,CR9B
101,CR9B
143,CR9B
112,CR9B
321,CR9B
51,CR9B
48,CR9B
86,CR9B
142,CR9B
147,CR9B
34,CR9B
68,CR9B
49,CR9B
142,CR9B
98,CR9B
179,CR9B
56,CR9B
209,CR9B
57,CR9B
71,CR9B
77,CR9B
125,CR9B
425,CR9B
67,CR9B
34,CR9B
57,CR9B
131,CR9B
198,CR9B
46,CR9B
51,CR9B
173,CR9B
88,CR9B
28,CR9B
121,CR9B
33,CR9B
151,CR9B
99,CR9B
385,CR9B
114,CR9B
31,CR9B
76,CR9B
124,CR9B
84,CR9B
81,CR9B
70,CR9B
38,CR9B
526,CR9B
95,CR9B
59,CR9B
75,CR9B
60,CR9B
37,CR9B
220,CR9B
72,CR9B
170,CR9B
58,CR9B
50,CR9B
35,CR9B
129,CR9B
31,CR9B
45,CR9B
54,CR9B
36,CR9B
33,CR9B
35,CR9B
22,CR9B
34,CR9B
63,CR9B
48,CR9B
214,CR9B
104,CR9B
42,CR9B
17,CR9B
51,CR9B
69,CR9B
176,CR9B
53,CR9B
52,CR9B
136,CR9B
36,CR9B
30,CR9B
200,CR9B
99,CR9B
392,CR9B
50,CR9B
49,CR9B
48,CR9B
52,CR9B
255,CR9B
141,CR9B
36,CR9B
101,CR9B
49,CR9B
65,CR9B
19,CR9B
36,CR9B
137,CR9B
294,CR9B
33,CR9B
115,CR9B
214,CR9B
33,CR9B
33,CR9B
62,CR9B
38,CR9B
36,CR9B
59,CR9B
97,CR9B
61,CR9B
87,CR9B
53,CR9B
63,CR9B
180,CR9B
21,CR9B
140,CR9B
404,CR9B
33,CR9B
53,CR9B
182,CR9B
306,CR9B
37,CR9B
34,CR9B
19,CR9B
189,CR9B
33,CR9B
125,CR9B
35,CR9B
139,CR9B
136,CR9B
41,CR9B
33,CR9B
17,CR9B
28,CR9B
138,CR9B
102,CR9B
467,CR9B
121,CR9B
229,CR9B
187,CR9B
343,CR9B
35,CR9B
273,CR9B
145,CR9B
46,CR9B
182,CR9B
57,CR9B
48,CR9B
32,CR9B
56,CR9B
52,CR9B
271,CR9B
91,CR9B
108,CR9B
40,CR9B
101,CR9B
37,CR9B
75,CR9B
95,CR9B
61,CR9B
193,CR9B
52,CR9B
51,CR9B
46,CR9B
663,CR9B
143,CR9B
57,CR9B
118,CR9B
134,CR9B
490,CR9B
55,CR9B
156,CR9B
36,CR9B
23,CR9B
164,CR9B
62,CR9B
149,CR9B
20,CR9B
20,CR9B
87,CR9B
31,CR9B
67,CR9B
60,CR9B
58,CR9B
185,CR9B
43,CR9B
39,CR9B
186,CR9B
270,CR9B
17,CR9B
287,CR9B
46,CR9B
60,CR9B
329,CR9B
499,CR9B
69,CR9B
37,CR9B
58,CR9B
34,CR9B
41,CR9B
177,CR9B
91,CR9B
8521,CR9B
47,CR9B
47,CR9B
30,CR9B
30,CR9B
69,CR9B
71,CR9B
29,CR9B
46,CR9B
23,CR9B
82,CR9B
98,CR9B
38,CR9B
61,CR9B
52,CR9B
30,CR9B
276,CR9B
35,CR9B
134,CR9B
39,CR9B
139,CR9B
105,CR9B
137,CR9B
94,CR9B
261,CR9B
88,CR9B
135,CR9B
123,CR9B
63,CR9B
66,CR9B
188,CR9B
49,CR9B
37,CR9B
36,CR9B
21,CR9B
87,CR9B
90,CR9B
18,CR9B
49,CR9B
89,CR10A
61,CR10A
34,CR10A
959,CR10A
166,CR10A
73,CR10A
64,CR10A
94,CR10A
204,CR10A
99,CR10A
52,CR10A
31,CR10A
80,CR10A
1466,CR10A
99,CR10A
125,CR10A
117,CR10A
112,CR10A
834,CR10A
150,CR10A
31,CR10A
1436,CR10A
221,CR10A
69,CR10A
134,CR10A
35,CR10A
103,CR10A
61,CR10A
33,CR10A
82,CR10A
49,CR10A
35,CR10A
88,CR10A
34,CR10A
345,CR10A
212,CR10A
54,CR10A
5720,CR10A
1159,CR10A
39,CR10A
338,CR10A
55,CR10A
286,CR10A
1473,CR10A
37,CR10A
33,CR10A
75,CR10A
54,CR10A
118,CR10A
66,CR10A
35,CR10A
54,CR10A
888,CR10A
37,CR10A
34,CR10A
56,CR10A
91,CR10A
216,CR10A
95,CR10A
154,CR10A
109,CR10A
38,CR10A
38,CR10A
56,CR10A
84,CR10A
34,CR10A
85,CR10A
31,CR10A
84,CR10A
70,CR10A
96,CR10A
134,CR10A
80,CR10A
64,CR10A
125,CR10A
79,CR10A
63,CR10A
88,CR10A
58,CR10A
65,CR10A
333,CR10A
102,CR10A
1222,CR10A
31,CR10A
48,CR10A
33,CR10A
81,CR10A
65,CR10A
31,CR10A
74,CR10A
155,CR10A
28,CR10A
99,CR10A
145,CR10A
53,CR10A
33,CR10A
84,CR10A
107,CR10A
105,CR10A
1109,CR10A
49,CR10A
138,CR10A
54,CR10A
134,CR10A
186,CR10A
265,CR10A
129,CR10A
30,CR10A
96,CR10A
88,CR10A
60,CR10A
93,CR10A
45,CR10A
181,CR10A
94,CR10A
1060,CR10A
39,CR10A
139,CR10A
301,CR10A
58,CR10A
51,CR10A
70,CR10A
155,CR10A
30,CR10A
55,CR10A
63,CR10A
203,CR10A
81,CR10A
78,CR10A
1521,CR10A
38,CR10A
58,CR10A
91,CR10A
88,CR10A
1204,CR10A
183,CR10A
51,CR10A
71,CR10A
61,CR10A
65,CR10A
887,CR10A
84,CR10A
32,CR10A
86,CR10A
54,CR10A
81,CR10A
125,CR10A
30,CR10A
131,CR10A
140,CR10A
38,CR10A
1499,CR10A
158,CR10A
214,CR10A
60,CR10A
54,CR10A
84,CR10A
100,CR10A
72,CR10A
58,CR10A
339,CR10A
72,CR10A
223,CR10A
135,CR10A
55,CR10A
955,CR10A
1415,CR10A
33,CR10A
231,CR10A
57,CR10A
53,CR10A
73,CR10A
41,CR10A
36,CR10A
35,CR10A
47,CR10A
38,CR10A
46,CR10A
1002,CR10A
141,CR10A
53,CR10A
126,CR10A
279,CR10A
74,CR10A
43,CR10A
339,CR10A
62,CR10A
181,CR10A
100,CR10A
126,CR10A
67,CR10A
109,CR10A
31,CR10A
92,CR10A
84,CR10A
72,CR10A
43,CR10A
257,CR10A
261,CR10A
204,CR10A
36,CR10A
86,CR10A
62,CR10A
85,CR10A
59,CR10A
69,CR10A
34,CR10A
31,CR10A
61,CR10A
138,CR10A
212,CR10A
91,CR10A
190,CR10A
1175,CR10A
84,CR10A
37,CR10A
32,CR10A
33,CR10A
34,CR10A
38,CR10A
34,CR10A
113,CR10A
35,CR10A
44,CR10A
140,CR10A
1013,CR10A
68,CR10A
35,CR10A
58,CR10A
128,CR10A
53,CR10A
35,CR10A
231,CR10A
35,CR10A
90,CR10A
39,CR10A
122,CR10A
61,CR10A
61,CR10A
36,CR10A
37,CR10A
213,CR10A
47,CR10A
46,CR10A
106,CR10A
52,CR10A
31,CR10A
171,CR10A
49,CR10A
40,CR10A
135,CR10A
133,CR10A
111,CR10A
64,CR10A
51,CR10A
166,CR10A
57,CR10A
34,CR10A
48,CR10A
79,CR10A
144,CR10A
43,CR10A
63,CR10A
36,CR10A
41,CR10A
36,CR10A
60,CR10A
1643,CR10A
32,CR10A
62,CR10A
88,CR10A
235,CR10A
105,CR10A
99,CR10A
100,CR10A
139,CR10A
31,CR10A
32,CR10A
32,CR10A
66,CR10A
36,CR10A
115,CR10A
28,CR10A
108,CR10A
147,CR9B
46,CR9B
1034,CR9B
44,CR9B
35,CR9B
212,CR9B
148,CR9B
288,CR9B
37,CR9B
147,CR9B
96,CR9B
274,CR9B
52,CR9B
34,CR9B
25,CR9B
47,CR9B
34,CR9B
90,CR9B
701,CR9B
49,CR9B
89,CR9B
62,CR9B
17,CR9B
39,CR9B
48,CR9B
44,CR9B
32,CR9B
31,CR9B
52,CR9B
59,CR9B
70,CR9B
34,CR9B
116,CR9B
31,CR9B
33,CR9B
87,CR9B
62,CR9B
30,CR9B
238,CR9B
16,CR9B
30,CR9B
77,CR9B
153,CR9B
30,CR9B
34,CR9B
87,CR9B
29,CR9B
34,CR9B
141,CR9B
93,CR9B
48,CR9B
41,CR9B
57,CR9B
58,CR9B
129,CR9B
174,CR9B
48,CR9B
44,CR9B
225,CR9B
57,CR9B
267,CR9B
46,CR9B
40,CR9B
155,CR9B
199,CR9B
101,CR9B
143,CR9B
112,CR9B
321,CR9B
51,CR9B
48,CR9B
86,CR9B
142,CR9B
147,CR9B
34,CR9B
68,CR9B
49,CR9B
142,CR9B
98,CR9B
179,CR9B
56,CR9B
209,CR9B
57,CR9B
71,CR9B
77,CR9B
125,CR9B
425,CR9B
67,CR9B
34,CR9B
57,CR9B
131,CR9B
198,CR9B
46,CR9B
51,CR9B
173,CR9B
88,CR9B
28,CR9B
121,CR9B
33,CR9B
151,CR9B
99,CR9B
385,CR9B
114,CR9B
31,CR9B
76,CR9B
124,CR9B
84,CR9B
81,CR9B
70,CR9B
38,CR9B
526,CR9B
95,CR9B
59,CR9B
75,CR9B
60,CR9B
37,CR9B
220,CR9B
72,CR9B
170,CR9B
58,CR9B
50,CR9B
35,CR9B
129,CR9B
31,CR9B
45,CR9B
54,CR9B
36,CR9B
33,CR9B
35,CR9B
22,CR9B
34,CR9B
63,CR9B
48,CR9B
214,CR9B
104,CR9B
42,CR9B
17,CR9B
51,CR9B
69,CR9B
176,CR9B
53,CR9B
52,CR9B
136,CR9B
36,CR9B
30,CR9B
200,CR9B
99,CR9B
392,CR9B
50,CR9B
49,CR9B
48,CR9B
52,CR9B
255,CR9B
141,CR9B
36,CR9B
101,CR9B
