time,model_name,total_size
403,S1,17092
15,S1,17092
22,S1,17092
33,S1,17092
21,S1,17092
25,S1,17092
31,S1,17092
24,S1,17092
39,S1,17092
23,S1,17092
49,S1,17092
23,S1,17092
65,S1,17092
30,S1,17092
21,S1,17092
24,S1,17092
17,S1,17092
25,S1,17092
25,S1,17092
38,S1,17092
19,S1,17092
542,S1,17092
5735,S1,17092
21,S1,17092
26,S1,17092
31,S1,17092
29,S1,17092
42,S1,17092
28,S1,17092
35,S1,17092
23,S1,17092
34,S1,17092
44,S1,17092
35,S1,17092
19,S1,17092
36,S1,17092
24,S1,17092
23,S1,17092
19,S1,17092
61,S1,17092
376,S1,17092
24,S1,17092
30,S1,17092
34,S1,17092
25,S1,17092
15,S1,17092
21,S1,17092
20,S1,17092
39,S1,17092
18,S1,17092
41,S1,17092
26,S1,17092
16,S1,17092
33,S1,17092
23,S1,17092
22,S1,17092
31,S1,17092
28,S1,17092
54,S1,17092
32,S1,17092
19,S1,17092
20,S1,17092
22,S1,17092
18,S1,17092
33,S1,17092
43,S1,17092
31,S1,17092
25,S1,17092
18,S1,17092
15,S1,17092
28,S1,17092
133,S1,17092
33,S1,17092
29,S1,17092
58,S1,17092
31,S1,17092
32,S1,17092
20,S1,17092
26,S1,17092
20,S1,17092
26,S1,17092
27,S1,17092
18,S1,17092
30,S1,17092
26,S1,17092
24,S1,17092
50,S1,17092
19,S1,17092
25,S1,17092
22,S1,17092
31,S1,17092
528,S1,17092
28,S1,17092
21,S1,17092
32,S1,17092
21,S1,17092
51,S1,17092
52,S1,17092
27,S1,17092
24,S1,17092
3185,S1,17092
26,S1,17092
32,S1,17092
33,S1,17092
33,S1,17092
35,S1,17092
17,S1,17092
48,S1,17092
67,S1,17092
35,S1,17092
41,S1,17092
36,S1,17092
32,S1,17092
28,S1,17092
23,S1,17092
55,S1,17092
27,S1,17092
31,S1,17092
19,S1,17092
16,S1,17092
57,S1,17092
48,S1,17092
22,S1,17092
220,S1,17092
23,S1,17092
32,S1,17092
33,S1,17092
41,S1,17092
94,S1,17092
23,S1,17092
24,S1,17092
21,S1,17092
18,S1,17092
600,S1,17092
22,S1,17092
34,S1,17092
30,S1,17092
26,S1,17092
27,S1,17092
23,S1,17092
36,S1,17092
76,S1,17092
1182,S1,17092
29,S1,17092
38,S1,17092
1813,S1,17092
36,S1,17092
17,S1,17092
19,S1,17092
21,S1,17092
63,S1,17092
46,S1,17092
40,S1,17092
23,S1,17092
49,S1,17092
31,S1,17092
32,S1,17092
27,S1,17092
30,S1,17092
31,S1,17092
35,S1,17092
32,S1,17092
42,S1,17092
31,S1,17092
17,S1,17092
20,S1,17092
76,S1,17092
67,S1,17092
36,S1,17092
48,S1,17092
35,S1,17092
20,S1,17092
20,S1,17092
4442,S1,17092
52,S1,17092
83,S1,17092
26,S1,17092
35,S1,17092
40,S1,17092
26,S1,17092
100,S1,17092
27,S1,17092
25,S1,17092
26,S1,17092
19,S1,17092
74,S1,17092
17,S1,17092
24,S1,17092
26,S1,17092
35,S1,17092
29,S1,17092
30,S1,17092
21,S1,17092
26,S1,17092
51,S1,17092
24,S1,17092
21,S1,17092
41,S1,17092
27,S1,17092
30,S1,17092
18,S1,17092
40,S1,17092
46,S1,17092
29,S1,17092
30,S1,17092
16,S1,17092
15,S1,17092
53,S1,17092
1968,S1,17092
18,S1,17092
38,S1,17092
65,S1,17092
1102,S1,17092
34,S1,17092
29,S1,17092
18,S1,17092
21,S1,17092
26,S1,17092
23,S1,17092
22,S1,17092
20,S1,17092
26,S1,17092
18,S1,17092
19,S1,17092
49,S1,17092
16,S1,17092
22,S1,17092
24,S1,17092
16,S1,17092
139,S1,17092
19,S1,17092
51,S1,17092
6128,S1,17092
17,S1,17092
47,S1,17092
23,S1,17092
27,S1,17092
36,S1,17092
32,S1,17092
44,S1,17092
1026,S1,17092
34,S1,17092
27,S1,17092
20,S1,17092
165,S1,17092
32,S1,17092
27,S1,17092
20,S1,17092
20,S1,17092
19,S1,17092
1631,S1,17092
40,S1,17092
37,S1,17092
27,S1,17092
78,S1,17092
39,S1,17092
27,S1,17092
36,S1,17092
30,S1,17092
24,S1,17092
38,S1,17092
35,S1,17092
29,S1,17092
28,S1,17092
50,S1,17092
61,S1,17092
18,S1,17092
50,S1,17092
27,S1,17092
58,S1,17092
27,S1,17092
26,S1,17092
25,S1,17092
30,S1,17092
36,S1,17092
25,S1,17092
30,S1,17092
24,S1,17092
31,S1,17092
26,S1,17092
31,S1,17092
34,S1,17092
30,S1,17092
19,S1,17092
131,S2,18216
60,S2,18216
50,S2,18216
44,S2,18216
39,S2,18216
45,S2,18216
47,S2,18216
60,S2,18216
35,S2,18216
36,S2,18216
36,S2,18216
46,S2,18216
27,S2,18216
39,S2,18216
76,S2,18216
63,S2,18216
29,S2,18216
55,S2,18216
52,S2,18216
36,S2,18216
38,S2,18216
44,S2,18216
40,S2,18216
44,S2,18216
71,S2,18216
37,S2,18216
39,S2,18216
46,S2,18216
82,S2,18216
39,S2,18216
42,S2,18216
43,S2,18216
42,S2,18216
36,S2,18216
43,S2,18216
34,S2,18216
52,S2,18216
53,S2,18216
47,S2,18216
37,S2,18216
45,S2,18216
37,S2,18216
33,S2,18216
41,S2,18216
43,S2,18216
37,S2,18216
41,S2,18216
50,S2,18216
39,S2,18216
54,S2,18216
46,S2,18216
38,S2,18216
41,S2,18216
34,S2,18216
25,S2,18216
46,S2,18216
34,S2,18216
50,S2,18216
45,S2,18216
31,S2,18216
41,S2,18216
37,S2,18216
54,S2,18216
27,S2,18216
83,S2,18216
46,S2,18216
37,S2,18216
192,S2,18216
50,S2,18216
41,S2,18216
33,S2,18216
41,S2,18216
58,S2,18216
42,S2,18216
61,S2,18216
37,S2,18216
42,S2,18216
48,S2,18216
64,S2,18216
25,S2,18216
39,S2,18216
34,S2,18216
44,S2,18216
82,S2,18216
49,S2,18216
50,S2,18216
60,S2,18216
47,S2,18216
40,S2,18216
55,S2,18216
58,S2,18216
71,S2,18216
40,S2,18216
60,S2,18216
42,S2,18216
43,S2,18216
30,S2,18216
43,S2,18216
30,S2,18216
55,S2,18216
54,S2,18216
65,S2,18216
39,S2,18216
69,S2,18216
52,S2,18216
30,S2,18216
31,S2,18216
71,S2,18216
64,S2,18216
26,S2,18216
53,S2,18216
49,S2,18216
52,S2,18216
50,S2,18216
89,S2,18216
53,S2,18216
42,S2,18216
29,S2,18216
33,S2,18216
34,S2,18216
47,S2,18216
40,S2,18216
27,S2,18216
63,S2,18216
31,S2,18216
39,S2,18216
36,S2,18216
33,S2,18216
39,S2,18216
46,S2,18216
69,S2,18216
43,S2,18216
91,S2,18216
79,S2,18216
60,S2,18216
36,S2,18216
51,S2,18216
46,S2,18216
65,S2,18216
68,S2,18216
99,S2,18216
58,S2,18216
43,S2,18216
48,S2,18216
31,S2,18216
43,S2,18216
66,S2,18216
66,S2,18216
44,S2,18216
25,S2,18216
45,S2,18216
48,S2,18216
50,S2,18216
37,S2,18216
55,S2,18216
49,S2,18216
34,S2,18216
30,S2,18216
47,S2,18216
337,S2,18216
51,S2,18216
74,S2,18216
36,S2,18216
38,S2,18216
53,S2,18216
40,S2,18216
45,S2,18216
61,S2,18216
37,S2,18216
49,S2,18216
37,S2,18216
44,S2,18216
73,S2,18216
28,S2,18216
28,S2,18216
45,S2,18216
54,S2,18216
38,S2,18216
38,S2,18216
55,S2,18216
33,S2,18216
51,S2,18216
56,S2,18216
47,S2,18216
43,S2,18216
54,S2,18216
40,S2,18216
45,S2,18216
52,S2,18216
53,S2,18216
47,S2,18216
54,S2,18216
37,S2,18216
67,S2,18216
30,S2,18216
50,S2,18216
46,S2,18216
52,S2,18216
40,S2,18216
44,S2,18216
47,S2,18216
53,S2,18216
46,S2,18216
40,S2,18216
56,S2,18216
46,S2,18216
36,S2,18216
56,S2,18216
36,S2,18216
54,S2,18216
64,S2,18216
56,S2,18216
60,S2,18216
62,S2,18216
33,S2,18216
38,S2,18216
52,S2,18216
40,S2,18216
48,S2,18216
36,S2,18216
29,S2,18216
47,S2,18216
45,S2,18216
33,S2,18216
28,S2,18216
45,S2,18216
44,S2,18216
50,S2,18216
69,S2,18216
29,S2,18216
91,S2,18216
40,S2,18216
47,S2,18216
31,S2,18216
39,S2,18216
54,S2,18216
50,S2,18216
39,S2,18216
65,S2,18216
37,S2,18216
43,S2,18216
48,S2,18216
46,S2,18216
28,S2,18216
53,S2,18216
41,S2,18216
75,S2,18216
53,S2,18216
40,S2,18216
65,S2,18216
29,S2,18216
53,S2,18216
49,S2,18216
37,S2,18216
32,S2,18216
32,S2,18216
41,S2,18216
41,S2,18216
41,S2,18216
40,S2,18216
41,S2,18216
43,S2,18216
71,S2,18216
52,S2,18216
49,S2,18216
50,S2,18216
53,S2,18216
49,S2,18216
28,S2,18216
45,S2,18216
45,S2,18216
42,S2,18216
48,S2,18216
91,S2,18216
63,S2,18216
71,S2,18216
43,S2,18216
43,S2,18216
50,S2,18216
61,S2,18216
55,S2,18216
51,S2,18216
45,S2,18216
62,S2,18216
38,S2,18216
44,S2,18216
41,S2,18216
84,S2,18216
30,S2,18216
40,S2,18216
53,S2,18216
151,S2,18216
41,S2,18216
40,S2,18216
82,S2,18216
43,S2,18216
74,S2,18216
30,S2,18216
30,S2,18216
31,S2,18216
36,S2,18216
27,S2,18216
31,S2,18216
38,S2,18216
46,S2,18216
35,S2,18216
43,S2,18216
44,S2,18216
48,S2,18216
62,S2,18216
55,S2,18216
32,S2,18216
62,S2,18216
69,S2,18216
43,S2,18216
43,S2,18216
61,S2,18216
44,S2,18216
29,S2,18216
45,S2,18216
39,S2,18216
27,S2,18216
37,S2,18216
31,S2,18216
58,S2,18216
43,S2,18216
43,S2,18216
29,S2,18216
50,S2,18216
64,S2,18216
46,S2,18216
30,S2,18216
49,S2,18216
39,S2,18216
46,S2,18216
52,S2,18216
38,S2,18216
118,S2,18216
54,S2,18216
41,S2,18216
46,S2,18216
42,S2,18216
49,S2,18216
49,S2,18216
39,S2,18216
45,S2,18216
50,S2,18216
94,S2,18216
31,S2,18216
51,S2,18216
344,S2,18216
30,S2,18216
36,S2,18216
31,S2,18216
40,S2,18216
62,S2,18216
181,S2,18216
55,S2,18216
30,S2,18216
43,S2,18216
40,S2,18216
61,S2,18216
148,S2,18216
49,S2,18216
47,S2,18216
42,S2,18216
47,S2,18216
46,S2,18216
30,S2,18216
44,S2,18216
51,S2,18216
47,S2,18216
47,S2,18216
54,S2,18216
41,S2,18216
46,S2,18216
35,S2,18216
62,S2,18216
43,S2,18216
44,S2,18216
59,S2,18216
39,S2,18216
36,S2,18216
44,S2,18216
33,S2,18216
40,S2,18216
28,S2,18216
48,S2,18216
34,S2,18216
51,S2,18216
43,S2,18216
51,S2,18216
51,S2,18216
47,S2,18216
65,S2,18216
49,S2,18216
43,S2,18216
51,S2,18216
49,S2,18216
46,S2,18216
41,S2,18216
47,S2,18216
42,S2,18216
31,S2,18216
49,S2,18216
39,S2,18216
30,S2,18216
54,S2,18216
43,S2,18216
46,S2,18216
54,S2,18216
40,S2,18216
44,S2,18216
50,S2,18216
52,S2,18216
70,S2,18216
27,S2,18216
73,S2,18216
52,S2,18216
52,S2,18216
39,S2,18216
26,S2,18216
39,S2,18216
47,S2,18216
47,S2,18216
56,S2,18216
48,S2,18216
28,S2,18216
39,S2,18216
54,S2,18216
47,S2,18216
40,S2,18216
66,S2,18216
46,S2,18216
46,S2,18216
56,S2,18216
38,S2,18216
35,S2,18216
46,S2,18216
26,S2,18216
72,S2,18216
60,S2,18216
49,S2,18216
46,S2,18216
51,S2,18216
53,S2,18216
26,S2,18216
39,S2,18216
45,S2,18216
53,S2,18216
52,S2,18216
61,S2,18216
39,S2,18216
54,S2,18216
69,S2,18216
44,S2,18216
62,S2,18216
41,S2,18216
69,S2,18216
33,S2,18216
30,S2,18216
54,S2,18216
31,S2,18216
38,S2,18216
43,S2,18216
36,S2,18216
60,S2,18216
70,S2,18216
60,S2,18216
29,S2,18216
33,S2,18216
30,S2,18216
46,S2,18216
47,S2,18216
45,S2,18216
46,S2,18216
43,S2,18216
37,S2,18216
51,S2,18216
49,S2,18216
48,S2,18216
28,S2,18216
47,S2,18216
52,S2,18216
45,S2,18216
33,S2,18216
65,S2,18216
73,S2,18216
49,S2,18216
53,S2,18216
48,S2,18216
39,S2,18216
46,S2,18216
38,S2,18216
52,S2,18216
35,S2,18216
33,S2,18216
37,S2,18216
45,S2,18216
42,S2,18216
28,S2,18216
46,S2,18216
44,S2,18216
38,S2,18216
218,S2,18216
40,S2,18216
30,S2,18216
49,S2,18216
32,S2,18216
30,S2,18216
47,S2,18216
42,S2,18216
50,S2,18216
30,S2,18216
42,S2,18216
65,S2,18216
39,S2,18216
48,S2,18216
57,S2,18216
45,S2,18216
60,S2,18216
48,S2,18216
44,S2,18216
47,S2,18216
31,S2,18216
29,S2,18216
47,S2,18216
69,S2,18216
29,S2,18216
32,S2,18216
58,S2,18216
67,S2,18216
35,S2,18216
42,S2,18216
49,S2,18216
50,S2,18216
43,S2,18216
61,S2,18216
32,S2,18216
47,S2,18216
37,S2,18216
47,S2,18216
52,S2,18216
38,S2,18216
52,S2,18216
43,S2,18216
44,S2,18216
37,S2,18216
39,S2,18216
109,S2,18216
29,S2,18216
48,S2,18216
37,S2,18216
49,S2,18216
48,S2,18216
47,S2,18216
46,S2,18216
32,S2,18216
65,S2,18216
72,S2,18216
76,S2,18216
65,S2,18216
51,S2,18216
81,S2,18216
75,S2,18216
43,S2,18216
56,S2,18216
42,S2,18216
61,S2,18216
38,S2,18216
47,S2,18216
43,S2,18216
58,S2,18216
51,S2,18216
43,S2,18216
62,S2,18216
68,S2,18216
60,S2,18216
58,S2,18216
52,S2,18216
51,S2,18216
36,S2,18216
33,S2,18216
40,S2,18216
65,S2,18216
44,S2,18216
32,S2,18216
67,S2,18216
39,S2,18216
65,S2,18216
42,S2,18216
41,S2,18216
41,S2,18216
45,S2,18216
66,S2,18216
37,S2,18216
32,S2,18216
57,S2,18216
45,S2,18216
80,S2,18216
43,S2,18216
40,S2,18216
71,S2,18216
72,S2,18216
44,S2,18216
74,S2,18216
38,S2,18216
61,S2,18216
51,S2,18216
34,S2,18216
47,S2,18216
59,S2,18216
34,S2,18216
39,S2,18216
44,S2,18216
49,S2,18216
51,S2,18216
39,S2,18216
47,S2,18216
40,S2,18216
60,S2,18216
34,S2,18216
69,S2,18216
43,S2,18216
32,S2,18216
62,S2,18216
76,S2,18216
53,S2,18216
54,S2,18216
44,S2,18216
57,S2,18216
50,S2,18216
54,S2,18216
63,S2,18216
34,S2,18216
88,S2,18216
69,S2,18216
42,S2,18216
52,S2,18216
43,S2,18216
63,S2,18216
73,S2,18216
44,S2,18216
44,S2,18216
53,S2,18216
55,S2,18216
50,S2,18216
68,S2,18216
46,S2,18216
27,S2,18216
44,S2,18216
40,S2,18216
42,S2,18216
42,S2,18216
53,S2,18216
42,S2,18216
75,S2,18216
44,S2,18216
67,S2,18216
45,S2,18216
64,S2,18216
88,S2,18216
31,S2,18216
47,S2,18216
48,S2,18216
49,S2,18216
61,S2,18216
59,S2,18216
43,S2,18216
93,S2,18216
53,S2,18216
37,S2,18216
42,S2,18216
49,S2,18216
32,S2,18216
59,S2,18216
55,S2,18216
47,S2,18216
30,S2,18216
44,S2,18216
46,S2,18216
47,S2,18216
43,S2,18216
47,S2,18216
44,S2,18216
60,S2,18216
47,S2,18216
41,S2,18216
76,S2,18216
43,S2,18216
43,S2,18216
32,S2,18216
35,S2,18216
81,S2,18216
41,S2,18216
42,S2,18216
43,S2,18216
35,S2,18216
32,S2,18216
41,S2,18216
52,S2,18216
83,S2,18216
89,S2,18216
42,S2,18216
41,S2,18216
47,S2,18216
40,S2,18216
37,S2,18216
45,S2,18216
52,S2,18216
42,S2,18216
49,S2,18216
70,S2,18216
44,S2,18216
60,S2,18216
32,S2,18216
45,S2,18216
29,S2,18216
49,S2,18216
53,S2,18216
43,S2,18216
67,S2,18216
53,S2,18216
67,S2,18216
39,S2,18216
44,S2,18216
63,S2,18216
43,S2,18216
30,S2,18216
54,S2,18216
46,S2,18216
80,S2,18216
40,S2,18216
42,S2,18216
50,S2,18216
50,S2,18216
59,S2,18216
33,S2,18216
45,S2,18216
45,S2,18216
38,S2,18216
62,S2,18216
51,S2,18216
57,S2,18216
75,S2,18216
58,S2,18216
71,S2,18216
49,S2,18216
40,S2,18216
55,S2,18216
44,S2,18216
49,S2,18216
34,S2,18216
42,S2,18216
41,S2,18216
34,S2,18216
50,S2,18216
47,S2,18216
47,S2,18216
79,S2,18216
40,S2,18216
44,S2,18216
41,S2,18216
51,S2,18216
29,S2,18216
42,S2,18216
51,S2,18216
48,S2,18216
44,S2,18216
39,S2,18216
42,S2,18216
32,S2,18216
53,S2,18216
47,S2,18216
39,S2,18216
48,S2,18216
49,S2,18216
28,S2,18216
34,S2,18216
56,S2,18216
36,S2,18216
179,S2,18216
52,S2,18216
50,S2,18216
75,S2,18216
41,S2,18216
109,S2,18216
44,S2,18216
59,S2,18216
33,S2,18216
46,S2,18216
41,S2,18216
44,S2,18216
42,S2,18216
64,S2,18216
53,S2,18216
38,S2,18216
30,S2,18216
51,S2,18216
77,S2,18216
50,S2,18216
58,S2,18216
53,S2,18216
30,S2,18216
33,S2,18216
64,S2,18216
85,S2,18216
48,S2,18216
56,S2,18216
45,S2,18216
43,S2,18216
30,S2,18216
38,S2,18216
47,S2,18216
29,S2,18216
50,S2,18216
53,S2,18216
40,S2,18216
69,S2,18216
51,S2,18216
46,S2,18216
51,S2,18216
109,S2,18216
100,S2,18216
95,S2,18216
33,S2,18216
40,S2,18216
47,S2,18216
27,S2,18216
52,S2,18216
45,S2,18216
63,S2,18216
31,S2,18216
42,S2,18216
30,S2,18216
47,S2,18216
88,S2,18216
54,S2,18216
46,S2,18216
49,S2,18216
61,S2,18216
33,S2,18216
65,S2,18216
33,S2,18216
61,S2,18216
34,S2,18216
47,S2,18216
43,S2,18216
40,S2,18216
34,S2,18216
75,S2,18216
45,S2,18216
40,S2,18216
61,S2,18216
88,S2,18216
48,S2,18216
73,S2,18216
45,S2,18216
32,S2,18216
48,S2,18216
51,S2,18216
30,S2,18216
57,S2,18216
37,S2,18216
39,S2,18216
53,S2,18216
43,S2,18216
38,S2,18216
31,S2,18216
61,S2,18216
42,S2,18216
30,S2,18216
48,S2,18216
59,S2,18216
43,S2,18216
77,S2,18216
40,S2,18216
34,S2,18216
60,S2,18216
45,S2,18216
42,S2,18216
34,S2,18216
29,S2,18216
47,S2,18216
42,S2,18216
65,S2,18216
45,S2,18216
32,S2,18216
40,S2,18216
40,S2,18216
55,S2,18216
88,S2,18216
33,S2,18216
72,S2,18216
33,S2,18216
56,S2,18216
43,S2,18216
33,S2,18216
81,S2,18216
45,S2,18216
67,S2,18216
51,S2,18216
28,S2,18216
45,S2,18216
41,S2,18216
32,S2,18216
35,S2,18216
69,S2,18216
52,S2,18216
443,S2,18216
360,S2,18216
46,S2,18216
73,S2,18216
44,S2,18216
102,S2,18216
53,S2,18216
59,S2,18216
50,S2,18216
91,S2,18216
55,S2,18216
118,S2,18216
43,S2,18216
51,S2,18216
30,S2,18216
47,S2,18216
41,S2,18216
85,S2,18216
45,S2,18216
58,S2,18216
52,S2,18216
49,S2,18216
73,S2,18216
71,S2,18216
41,S2,18216
56,S2,18216
32,S2,18216
45,S2,18216
40,S2,18216
34,S2,18216
30,S2,18216
48,S2,18216
63,S2,18216
54,S2,18216
42,S2,18216
50,S2,18216
45,S2,18216
41,S2,18216
69,S2,18216
37,S2,18216
48,S2,18216
164,S2,18216
45,S2,18216
47,S2,18216
54,S2,18216
48,S2,18216
34,S2,18216
46,S2,18216
42,S2,18216
49,S2,18216
42,S2,18216
48,S2,18216
37,S2,18216
44,S2,18216
51,S2,18216
48,S2,18216
41,S2,18216
52,S2,18216
63,S2,18216
54,S2,18216
31,S2,18216
42,S2,18216
60,S2,18216
38,S2,18216
38,S2,18216
46,S2,18216
55,S2,18216
57,S2,18216
43,S2,18216
38,S2,18216
42,S2,18216
35,S2,18216
43,S2,18216
46,S2,18216
42,S2,18216
60,S2,18216
40,S2,18216
40,S2,18216
55,S2,18216
57,S2,18216
43,S2,18216
36,S2,18216
73,S2,18216
67,S2,18216
80,S2,18216
46,S2,18216
42,S2,18216
47,S2,18216
37,S2,18216
32,S2,18216
51,S2,18216
33,S2,18216
34,S2,18216
63,S2,18216
29,S2,18216
47,S2,18216
46,S2,18216
61,S2,18216
54,S2,18216
69,S2,18216
43,S2,18216
36,S2,18216
38,S2,18216
53,S2,18216
42,S2,18216
72,S2,18216
30,S2,18216
49,S2,18216
43,S2,18216
32,S2,18216
69,S2,18216
47,S2,18216
48,S2,18216
44,S2,18216
42,S2,18216
41,S2,18216
75,S2,18216
59,S2,18216
33,S2,18216
42,S2,18216
49,S2,18216
56,S2,18216
47,S2,18216
45,S2,18216
43,S2,18216
34,S2,18216
38,S2,18216
67,S2,18216
54,S2,18216
30,S2,18216
38,S2,18216
78,S2,18216
73,S2,18216
42,S2,18216
39,S2,18216
50,S2,18216
44,S2,18216
52,S2,18216
36,S2,18216
71,S2,18216
35,S2,18216
148,S2,18216
55,S2,18216
56,S2,18216
31,S2,18216
34,S2,18216
46,S2,18216
27,S2,18216
65,S2,18216
42,S2,18216
28,S2,18216
35,S2,18216
389,S2,18216
45,S2,18216
69,S2,18216
47,S2,18216
33,S2,18216
34,S2,18216
41,S2,18216
71,S2,18216
50,S2,18216
107,S2,18216
47,S2,18216
47,S2,18216
47,S2,18216
59,S2,18216
60,S2,18216
43,S2,18216
55,S2,18216
33,S2,18216
43,S2,18216
44,S2,18216
38,S2,18216
57,S2,18216
52,S2,18216
46,S2,18216
37,S2,18216
50,S2,18216
54,S2,18216
32,S2,18216
42,S2,18216
51,S2,18216
122,S2,18216
55,S2,18216
24,S2,18216
45,S2,18216
43,S2,18216
65,S2,18216
47,S2,18216
29,S2,18216
42,S2,18216
63,S2,18216
71,S2,18216
44,S2,18216
36,S2,18216
48,S2,18216
42,S2,18216
49,S2,18216
41,S2,18216
34,S2,18216
51,S2,18216
89,S2,18216
43,S2,18216
59,S2,18216
53,S2,18216
55,S2,18216
28,S2,18216
45,S2,18216
48,S2,18216
39,S2,18216
43,S2,18216
44,S2,18216
55,S2,18216
44,S2,18216
47,S2,18216
43,S2,18216
43,S2,18216
81,S2,18216
96,S2,18216
379,S2,18216
67,S2,18216
66,S2,18216
39,S2,18216
46,S2,18216
36,S2,18216
50,S2,18216
45,S2,18216
39,S2,18216
32,S2,18216
44,S2,18216
31,S2,18216
50,S2,18216
46,S2,18216
26,S2,18216
52,S2,18216
50,S2,18216
51,S2,18216
66,S2,18216
36,S2,18216
43,S2,18216
46,S2,18216
32,S2,18216
60,S2,18216
41,S2,18216
46,S2,18216
47,S2,18216
57,S2,18216
34,S2,18216
45,S2,18216
56,S2,18216
28,S2,18216
79,S2,18216
50,S2,18216
61,S2,18216
34,S2,18216
47,S2,18216
35,S2,18216
44,S2,18216
57,S2,18216
27,S2,18216
46,S2,18216
46,S2,18216
34,S2,18216
37,S2,18216
35,S2,18216
49,S2,18216
38,S2,18216
51,S2,18216
35,S2,18216
123,S2,18216
42,S2,18216
44,S2,18216
71,S2,18216
40,S2,18216
82,S2,18216
45,S2,18216
42,S2,18216
43,S2,18216
55,S2,18216
30,S2,18216
32,S2,18216
41,S2,18216
38,S2,18216
33,S2,18216
47,S2,18216
49,S2,18216
50,S2,18216
28,S2,18216
58,S2,18216
41,S2,18216
41,S2,18216
50,S2,18216
33,S2,18216
75,S2,18216
56,S2,18216
63,S2,18216
47,S2,18216
51,S2,18216
47,S2,18216
31,S2,18216
39,S2,18216
31,S2,18216
53,S2,18216
30,S2,18216
47,S2,18216
47,S2,18216
42,S2,18216
49,S2,18216
50,S2,18216
71,S2,18216
81,S2,18216
42,S2,18216
45,S2,18216
38,S2,18216
83,S2,18216
29,S2,18216
37,S2,18216
66,S2,18216
26,S2,18216
37,S2,18216
50,S2,18216
74,S2,18216
27,S2,18216
42,S2,18216
37,S2,18216
36,S2,18216
69,S2,18216
43,S2,18216
32,S2,18216
55,S2,18216
46,S2,18216
40,S2,18216
56,S2,18216
46,S2,18216
46,S2,18216
136,S2,18216
56,S2,18216
47,S2,18216
54,S2,18216
59,S2,18216
55,S2,18216
59,S2,18216
68,S2,18216
29,S2,18216
70,S2,18216
45,S2,18216
40,S2,18216
111,S2,18216
44,S2,18216
55,S2,18216
43,S2,18216
51,S2,18216
42,S2,18216
48,S2,18216
30,S2,18216
57,S2,18216
46,S2,18216
52,S2,18216
54,S2,18216
66,S2,18216
91,S2,18216
85,S2,18216
63,S2,18216
78,S2,18216
59,S2,18216
53,S2,18216
91,S2,18216
120,S2,18216
43,S2,18216
33,S2,18216
38,S2,18216
71,S2,18216
70,S2,18216
80,S2,18216
41,S2,18216
49,S2,18216
57,S2,18216
51,S2,18216
50,S2,18216
54,S2,18216
40,S2,18216
55,S2,18216
46,S2,18216
48,S2,18216
72,S2,18216
48,S2,18216
44,S2,18216
69,S2,18216
44,S2,18216
73,S2,18216
43,S2,18216
77,S2,18216
40,S2,18216
44,S2,18216
43,S2,18216
49,S2,18216
73,S2,18216
41,S2,18216
31,S2,18216
35,S2,18216
57,S2,18216
63,S2,18216
102,S2,18216
48,S2,18216
58,S2,18216
48,S2,18216
52,S2,18216
60,S2,18216
52,S2,18216
37,S2,18216
57,S2,18216
38,S2,18216
63,S2,18216
47,S2,18216
62,S2,18216
101,S2,18216
65,S2,18216
40,S2,18216
100,S2,18216
45,S2,18216
47,S2,18216
39,S2,18216
75,S2,18216
40,S2,18216
58,S2,18216
61,S2,18216
69,S2,18216
49,S2,18216
56,S2,18216
50,S2,18216
34,S2,18216
78,S2,18216
110,S2,18216
66,S2,18216
72,S2,18216
52,S2,18216
34,S2,18216
67,S2,18216
61,S2,18216
96,S2,18216
51,S2,18216
54,S2,18216
50,S2,18216
54,S2,18216
36,S2,18216
92,S2,18216
68,S2,18216
38,S2,18216
48,S2,18216
43,S2,18216
44,S2,18216
43,S2,18216
35,S2,18216
42,S2,18216
51,S2,18216
96,S2,18216
63,S2,18216
48,S2,18216
47,S2,18216
59,S2,18216
71,S2,18216
46,S2,18216
30,S2,18216
70,S2,18216
39,S2,18216
150,S2,18216
63,S2,18216
43,S2,18216
55,S2,18216
96,S2,18216
57,S2,18216
88,S2,18216
73,S2,18216
95,S2,18216
61,S2,18216
55,S2,18216
52,S2,18216
65,S2,18216
62,S2,18216
51,S2,18216
38,S2,18216
61,S2,18216
54,S2,18216
45,S2,18216
32,S2,18216
98,S2,18216
38,S2,18216
31,S2,18216
52,S2,18216
57,S2,18216
31,S2,18216
47,S2,18216
37,S2,18216
33,S2,18216
65,S2,18216
47,S2,18216
49,S2,18216
60,S2,18216
46,S2,18216
42,S2,18216
57,S2,18216
83,S2,18216
45,S2,18216
59,S2,18216
164,S2,18216
63,S2,18216
28,S2,18216
44,S2,18216
49,S2,18216
49,S2,18216
54,S2,18216
52,S2,18216
31,S2,18216
57,S2,18216
82,S2,18216
40,S2,18216
64,S2,18216
54,S2,18216
68,S2,18216
106,S2,18216
42,S2,18216
86,S2,18216
112,S2,18216
68,S2,18216
64,S2,18216
59,S2,18216
31,S2,18216
46,S2,18216
93,S2,18216
74,S2,18216
51,S2,18216
46,S2,18216
73,S2,18216
55,S2,18216
92,S2,18216
43,S2,18216
41,S2,18216
49,S2,18216
55,S2,18216
168,S2,18216
49,S2,18216
70,S2,18216
33,S2,18216
41,S2,18216
32,S2,18216
58,S2,18216
105,S2,18216
49,S2,18216
45,S2,18216
78,S2,18216
63,S2,18216
50,S2,18216
31,S2,18216
100,S2,18216
